id,observed_on,time_observed_at,out_of_range,user_id,created_at,quality_grade,url,description,id_please,num_identification_agreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
619467,2010-05-03,2010-05-04 05:29:28 UTC,false,12868,2014-04-11 18:28:36 UTC,research,http://www.inaturalist.org/observations/619467,"",false,1,false,,"Riverside, California, United States",33.738934,-116.536499,3,,,false,,,Pseudacris cadaverina,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
619470,2010-05-03,2010-05-04 05:32:05 UTC,false,12868,2014-04-11 18:28:52 UTC,research,http://www.inaturalist.org/observations/619470,"",false,1,false,,"Riverside, California, United States",33.73893,-116.536552,3,,,false,,,Pseudacris cadaverina,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
619471,2010-05-03,2010-05-04 05:51:42 UTC,false,12868,2014-04-11 18:29:12 UTC,research,http://www.inaturalist.org/observations/619471,"",false,1,false,,"Riverside, California, United States",33.740463,-116.537666,3,,,false,,,Pseudacris cadaverina,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
619472,2010-05-03,2010-05-04 05:53:51 UTC,false,12868,2014-04-11 18:29:33 UTC,research,http://www.inaturalist.org/observations/619472,"",false,1,false,,"Riverside, California, United States",33.740429,-116.537704,3,,,false,,,Pseudacris cadaverina,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
619473,2010-05-03,2010-05-04 05:57:18 UTC,false,12868,2014-04-11 18:30:19 UTC,research,http://www.inaturalist.org/observations/619473,"",false,1,false,,"Riverside, California, United States",33.740585,-116.537877,3,,,false,,,Pseudacris cadaverina,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
619474,2010-05-03,2010-05-04 06:04:08 UTC,false,12868,2014-04-11 18:30:37 UTC,research,http://www.inaturalist.org/observations/619474,Palm Canyon,false,1,false,,"Riverside, California, United States",33.739864,-116.53846,3,,,false,,,Pseudacris cadaverina,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
619475,2010-05-03,2010-05-04 06:09:07 UTC,false,12868,2014-04-11 18:30:58 UTC,research,http://www.inaturalist.org/observations/619475,Palm Canyon,false,1,false,,"Riverside, California, United States",33.738186,-116.539223,3,,,false,,,Pseudacris cadaverina,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
619482,2010-05-04,2010-05-05 05:04:52 UTC,false,12868,2014-04-11 18:34:24 UTC,research,http://www.inaturalist.org/observations/619482,Palm Canyon,false,1,false,,"Riverside, California, United States",33.74263,-116.537415,3,,,false,,,Pseudacris cadaverina,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
619483,2010-05-04,2010-05-05 04:52:56 UTC,false,12868,2014-04-11 18:34:24 UTC,research,http://www.inaturalist.org/observations/619483,Palm Canyon,false,1,false,,"Riverside, California, United States",33.743153,-116.536972,3,,,false,,,Pseudacris cadaverina,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
619484,2010-05-04,2010-05-05 05:08:41 UTC,false,12868,2014-04-11 18:34:26 UTC,research,http://www.inaturalist.org/observations/619484,Palm Canyon,false,1,false,,"Riverside, California, United States",33.742771,-116.537331,3,,,false,,,Pseudacris cadaverina,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
619485,2011-04-19,2011-04-19 18:32:23 UTC,false,12868,2014-04-11 18:34:26 UTC,research,http://www.inaturalist.org/observations/619485,"Palm Canyon, near Agua Bonita Spring",false,1,false,,"San Bernardino National Forest, Riverside, California, United States",33.665545,-116.515566,3,,,false,,,Pseudacris cadaverina,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
619486,2011-04-19,2011-04-19 18:39:09 UTC,false,12868,2014-04-11 18:34:28 UTC,research,http://www.inaturalist.org/observations/619486,"Palm Canyon, near Agua Bonita Spring",false,1,false,,"San Bernardino National Forest, Riverside, California, United States",33.665944,-116.515752,3,,,false,,,Pseudacris cadaverina,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
619487,2011-04-19,2011-04-19 18:35:10 UTC,false,12868,2014-04-11 18:34:28 UTC,research,http://www.inaturalist.org/observations/619487,"Palm Canyon, near Agua Bonita Spring",false,1,false,,"San Bernardino National Forest, Riverside, California, United States",33.665678,-116.515666,3,,,false,,,Pseudacris cadaverina,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
619488,2011-04-19,2011-04-19 18:46:11 UTC,false,12868,2014-04-11 18:34:29 UTC,research,http://www.inaturalist.org/observations/619488,"Palm Canyon, near Agua Bonita Spring",false,1,false,,"San Bernardino National Forest, Riverside, California, United States",33.666254,-116.515612,3,,,false,,,Pseudacris cadaverina,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
619489,2011-04-19,2011-04-19 18:47:32 UTC,false,12868,2014-04-11 18:34:31 UTC,research,http://www.inaturalist.org/observations/619489,"Palm Canyon, near Agua Bonita Spring",false,1,false,,"San Bernardino National Forest, Riverside, California, United States",33.666269,-116.515569,3,,,false,,,Pseudacris cadaverina,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
619490,2011-04-19,2011-04-19 18:48:06 UTC,false,12868,2014-04-11 18:34:32 UTC,research,http://www.inaturalist.org/observations/619490,"Palm Canyon, near Agua Bonita Spring",false,1,false,,"San Bernardino National Forest, Riverside, California, United States",33.666216,-116.515506,3,,,false,,,Pseudacris cadaverina,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
619491,2011-04-19,2011-04-19 18:48:43 UTC,false,12868,2014-04-11 18:34:34 UTC,research,http://www.inaturalist.org/observations/619491,"Palm Canyon, near Agua Bonita Spring",false,1,false,,"San Bernardino National Forest, Riverside, California, United States",33.666296,-116.515552,3,,,false,,,Pseudacris cadaverina,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
619492,2011-04-19,2011-04-19 18:49:03 UTC,false,12868,2014-04-11 18:34:34 UTC,research,http://www.inaturalist.org/observations/619492,"Palm Canyon, near Agua Bonita Spring",false,1,false,,"San Bernardino National Forest, Riverside, California, United States",33.666297,-116.515552,3,,,false,,,Pseudacris cadaverina,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
619924,2014-04-11,,false,34733,2014-04-12 00:38:18 UTC,research,http://www.inaturalist.org/observations/619924,"",false,1,false,,Stunt Ranch road,34.09493,-118.655541,55,,,false,,,Pseudacris cadaverina,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
620124,2014-04-11,2014-04-11 21:00:20 UTC,false,34867,2014-04-12 03:24:36 UTC,research,http://www.inaturalist.org/observations/620124,"",false,3,false,3,"Santa Monica Mountains National Recreation Area, Calabasas, CA, US",34.0954471667,-118.6533883333,,,,false,,,Pseudacris cadaverina,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
622280,2014-04-04,2014-04-04 18:23:44 UTC,true,9365,2014-04-13 18:01:07 UTC,research,http://www.inaturalist.org/observations/622280,"",false,2,false,,Joshua Tree National Park,34.106404,-116.105575,,,,false,,manual,Pseudacris cadaverina,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
648600,2014-04-27,,true,2873,2014-04-29 15:10:01 UTC,research,http://www.inaturalist.org/observations/648600,"",false,1,false,,"California, US",34.1366842392,-115.4995579662,84,obscured,,true,,"",California Treefrog,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
656218,2014-05-03,2014-05-03 23:23:21 UTC,false,23734,2014-05-04 01:11:34 UTC,research,http://www.inaturalist.org/observations/656218,Found on a rock face near a small waterfall within Camp Pendleton.,false,2,false,3,"Camp Pendleton Marine Corps Base, Camp Pendleton, CA, US",33.3881533333,-117.3273616667,,,,false,,,California Treefrog,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
673449,2014-03-09,2014-03-09 20:28:25 UTC,false,32473,2014-05-12 04:17:18 UTC,research,http://www.inaturalist.org/observations/673449,"",false,1,false,3,"Angeles National Forest, La Canada Flintridge, CA, US",34.203884,-118.01957,50,,,false,,,California Treefrog,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
673635,2014-03-17,2014-03-17 18:32:00 UTC,false,31630,2014-05-12 07:37:28 UTC,research,http://www.inaturalist.org/observations/673635,"Adult; Faint eye stripe present
Cryptically sitting on a rock next to a creek
Wind 3 mph 
1.5 inches in length",false,1,false,,Holy Jim Trail ,33.698326,-117.522109,1485,,,false,,,California Treefrog,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
673945,2014-03-09,2014-03-09 19:54:08 UTC,false,32015,2014-05-12 16:50:38 UTC,research,http://www.inaturalist.org/observations/673945,"",true,3,false,3,"Angeles National Forest, La Canada Flintridge, CA, US",34.2117,-118.0200666667,,,,false,,,California Treefrog,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
674726,2014-03-17,2014-03-17 22:59:30 UTC,false,31646,2014-05-12 23:36:12 UTC,research,http://www.inaturalist.org/observations/674726,Found specimen pressed against bottom of boulder positioned in a deeper and slower moving region of creek.,false,1,false,2,Holy Jim Trail,33.686853,-117.513971,318,,,false,,,Pseudacris cadaverina,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
674728,2014-05-11,2014-05-11 21:21:20 UTC,false,31646,2014-05-12 23:36:24 UTC,research,http://www.inaturalist.org/observations/674728,found in more exposed downstream areas. ,false,1,false,2,"",33.673711,-117.542596,390,,,false,gps,gps,Pseudacris cadaverina,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
717085,2014-05-03,2014-05-04 00:32:43 UTC,false,41225,2014-06-04 16:52:54 UTC,research,http://www.inaturalist.org/observations/717085,"",false,3,false,3,"Angeles National Forest, Monrovia, CA, US",34.191469,-118.017433,413,,,false,,,California Treefrog,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
718060,2014-05-31,2014-05-31 18:29:31 UTC,false,27743,2014-06-05 02:35:40 UTC,research,http://www.inaturalist.org/observations/718060,"",false,1,false,,"Kitchen Creek Road, CA",32.785161,-116.450984,7901,,,false,,google,California Treefrog,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
766271,2014-06-11,2014-06-11 23:53:03 UTC,false,12868,2014-07-03 14:42:05 UTC,research,http://www.inaturalist.org/observations/766271,La Grulla,false,2,false,41,,30.8999194444,-115.4912111111,,,,false,,,California Treefrog (Pseudacris cadaverina),Pseudacris cadaverina,California Tree Frog,Amphibia,24254
775393,2014-07-08,2014-07-08 23:07:20 UTC,false,41225,2014-07-09 01:04:20 UTC,research,http://www.inaturalist.org/observations/775393,Tadpoles and recently changed frogs. ,false,1,false,3,"Santa Monica Mountains National Recreation Area, Malibu, CA, US",34.0441888333,-118.7529216667,,,,false,,,California Treefrog,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
794533,2014-07-18,2014-07-19 05:08:03 UTC,false,10285,2014-07-21 03:32:41 UTC,research,http://www.inaturalist.org/observations/794533,"San Diego County, California, US",false,2,false,,Anza-Borrego Desert SP - Borrego Palm Canyon,33.270513,-116.41853,62,,,false,,manual,California Treefrog,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
799198,2014-07-18,2014-07-19 05:05:56 UTC,false,27743,2014-07-24 00:16:07 UTC,research,http://www.inaturalist.org/observations/799198,http://www.californiaherps.com/frogs/pages/p.cadaverina.html,false,2,false,,"Borrego Palm Canyon, Borrego Springs, CA",33.269192,-116.4189,68,,,false,,manual,California Treefrog,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
853332,2005-04-16,,false,41491,2014-08-29 22:33:36 UTC,research,http://www.inaturalist.org/observations/853332,"",false,3,false,,"Santa Margarita Ecological Reserve, CA",33.455559,-117.171431,500,,,false,,,California Treefrog,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
854563,2014-08-26,,false,50817,2014-08-30 23:11:53 UTC,research,http://www.inaturalist.org/observations/854563,Western Toad (Bufo boreas) or California Treefrog (Hyla cadaverina),false,1,false,,eaton canyon ,34.190923,-118.101556,,,,false,,,California Treefrog (Pseudacris cadaverina),Pseudacris cadaverina,California Tree Frog,Amphibia,24254
866301,2008-04-08,,false,50494,2014-09-07 20:45:45 UTC,research,http://www.inaturalist.org/observations/866301,"",false,1,false,,Agua Tibia Wilderness,33.457081,-116.970363,130,,,false,,,Pseudacris cadaverina,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
866306,2007-10-07,,false,50494,2014-09-07 20:46:59 UTC,research,http://www.inaturalist.org/observations/866306,"",false,1,false,,solstice canyon,34.048427,-118.757697,1669,,,false,,,Pseudacris cadaverina,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
866310,2010-04-18,,false,50494,2014-09-07 20:48:17 UTC,research,http://www.inaturalist.org/observations/866310,"",false,1,false,,"cienega canyon, los angeles, ca",34.613996,-118.668823,5388,,,false,,,Pseudacris cadaverina,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
866313,2010-04-27,,false,50494,2014-09-07 20:49:30 UTC,research,http://www.inaturalist.org/observations/866313,In Pine Valley Creek,false,1,false,,"pine valley, ca",32.853706,-116.52253,89,,,false,,,Pseudacris cadaverina,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
870029,2014-09-09,,false,50526,2014-09-10 18:33:25 UTC,research,http://www.inaturalist.org/observations/870029,Small frog or toad.,false,3,false,,"eaton Canyon Pasadena, CA",34.16224,-118.085,1795,,,false,,,California Treefrog,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
870520,2014-09-09,2014-09-09 21:56:37 UTC,false,52346,2014-09-11 03:46:01 UTC,research,http://www.inaturalist.org/observations/870520,"",false,4,false,3,"Eaton Canyon Park, Pasadena, CA, US",34.147785,-118.144516,13670,,,false,,,California Treefrog,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
882116,2014-09-17,2014-09-17 21:38:04 UTC,false,22564,2014-09-17 23:30:49 UTC,needs_id,http://www.inaturalist.org/observations/882116,,false,0,false,3,"Angeles National Forest, La Canada Flintridge, CA, US",34.2198116667,-118.1385028333,,,,false,,,California Tree Frog Tadpole,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
897651,2014-09-09,,false,45471,2014-09-27 20:30:57 UTC,research,http://www.inaturalist.org/observations/897651,"",false,2,false,,"",34.468088,-119.354396,27,,,false,,,California Treefrog,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
910115,2014-10-02,,false,45471,2014-10-05 17:57:57 UTC,research,http://www.inaturalist.org/observations/910115,Four in a row.,false,2,false,,,34.51561,-119.37639,54,,,false,,,Pseudacris cadaverina,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
910514,2014-09-16,,false,50919,2014-10-05 22:58:30 UTC,research,http://www.inaturalist.org/observations/910514,Multiple baby california treefrogs spotted,false,1,false,,"pasadena, ca",34.193467,-118.104491,3,,,false,,,California Treefrog,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
1040175,2014-10-11,2014-10-11 18:09:43 UTC,false,53904,2014-10-27 08:59:08 UTC,research,http://www.inaturalist.org/observations/1040175,Found on boulder approximately 5 meters from water.,false,1,false,,"",33.72335,-117.59198,5,,,false,,"",pseudacris cadaverina,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
1040178,2014-10-11,2014-10-11 18:28:48 UTC,false,53904,2014-10-27 09:07:54 UTC,research,http://www.inaturalist.org/observations/1040178,Found on boulder in small creek.,false,1,false,,"",33.72325,-117.59244,5,,,false,,"",pseudacris cadaverina,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
1040180,2014-10-11,2014-10-11 18:30:50 UTC,true,53904,2014-10-27 09:09:03 UTC,research,http://www.inaturalist.org/observations/1040180,found on boulder in small creek.,false,1,false,,"",33.72325,-117.59244,5,,,false,,"",pseudacris cadaverina,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
1040184,2014-10-11,2014-10-11 18:52:57 UTC,false,53904,2014-10-27 09:15:54 UTC,research,http://www.inaturalist.org/observations/1040184,Found on boulder approximately 1 meter above small creek. ,false,1,false,,"",33.72022,-117.59647,5,,,false,,,pseudacris cadaverina,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
